cat_id,field,value,valid_starting_at,valid_ending_at
18613063,description,"Murray and Bowery are a frolicking duo who love cuddles and naps. Bowery (brown tabby) is bright eyed and curious and will run throughout the house to find his brother. He also loves to chase a laser pointer around the house with endless amounts of ambition to catch it. He loves to cuddle and will curl up in your arms for hours. Murray (gray) likes to be up in high places, climbing to the top of the cat tree to be king of the castle. He loves to spoon, and snuggle his head onto your chest while you’re reading. He makes little chirps while frolicking throughout the house and huffs when jumping down from higher places. He's very playful and will keep himself entertained with toys until Bowery joins in.",,2023-07-08 17:09:22+00:00
19048787,cafe_cat,False,,2023-07-08 17:09:22+00:00
19006065,cafe_cat,False,,2023-07-08 17:09:22+00:00
19006065,kid_approved,True,,2023-07-08 17:09:22+00:00
19006065,dog_approved,True,,2023-07-08 17:09:22+00:00
19006065,companion_cat,False,,2023-07-08 17:09:22+00:00
19006065,bonded_pair,False,,2023-07-08 17:09:22+00:00
19006065,single_cat,False,,2023-07-08 17:09:22+00:00
18990433,cafe_cat,False,,2023-07-08 17:09:22+00:00
18990433,kid_approved,True,,2023-07-08 17:09:22+00:00
18990433,dog_approved,False,,2023-07-08 17:09:22+00:00
18990433,companion_cat,True,,2023-07-08 17:09:22+00:00
18990433,bonded_pair,False,,2023-07-08 17:09:22+00:00
18990433,single_cat,True,,2023-07-08 17:09:22+00:00
18950812,url,https://catcafebk.com/our-cats/?cat=18950812,,2023-07-08 17:09:22+00:00
18950812,cat_name,Pajamas,,2023-07-08 17:09:22+00:00
18950812,gender, Female,,2023-07-08 17:09:22+00:00
18950812,cafe_cat,False,,2023-07-08 17:09:22+00:00
18950812,kid_approved,False,,2023-07-08 17:09:22+00:00
18950812,dog_approved,False,,2023-07-08 17:09:22+00:00
18950812,companion_cat,True,,2023-07-08 17:09:22+00:00
18950812,bonded_pair,False,,2023-07-08 17:09:22+00:00
18950812,single_cat,True,,2023-07-08 17:09:22+00:00
18950812,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18950812,description,"Pajamas is a sweet and shy girl who is slowly coming out of her shell. This dainty girl loves to play and makes a good office buddy while working. She does need her personal space, but is gradually showing more and more curiosity about engaging with her foster human. She is a great eater and treats are a fabulous way to her heart. Pajamas especially enjoys cozy nooks, Churus, and getting toys stuck under furniture so they’re more of a challenge. She would likely be perfectly happy as your one and only cat, but she also does not appear to be bothered by other cats and interacting with her foster sister is helping her to open up. It is a joy to see her grow increasingly more comfortable being inside with people.",,2023-07-08 17:09:22+00:00
18844513,url,https://catcafebk.com/our-cats/?cat=18844513,,2023-07-08 17:09:22+00:00
18844513,cat_name,Pam,,2023-07-08 17:09:22+00:00
18844513,gender, Female,,2023-07-08 17:09:22+00:00
18844513,cafe_cat,False,,2023-07-08 17:09:22+00:00
18844513,kid_approved,False,,2023-07-08 17:09:22+00:00
18844513,dog_approved,False,,2023-07-08 17:09:22+00:00
18844513,companion_cat,True,,2023-07-08 17:09:22+00:00
18844513,bonded_pair,False,,2023-07-08 17:09:22+00:00
18844513,single_cat,True,,2023-07-08 17:09:22+00:00
18844513,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
17952492,url,https://catcafebk.com/our-cats/?cat=17952492,,2023-07-08 17:09:22+00:00
17952492,cat_name,Papa Watkins Riverdale,,2023-07-08 17:09:22+00:00
17952492,gender, Male,,2023-07-08 17:09:22+00:00
17952492,cafe_cat,False,,2023-07-08 17:09:22+00:00
17952492,kid_approved,False,,2023-07-08 17:09:22+00:00
17952492,dog_approved,False,,2023-07-08 17:09:22+00:00
17952492,companion_cat,True,,2023-07-08 17:09:22+00:00
17952492,bonded_pair,False,,2023-07-08 17:09:22+00:00
17952492,single_cat,True,,2023-07-08 17:09:22+00:00
17952492,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
17952492,description,"Sometimes the best things are worth the wait – and sweet Papa Watkins is a great example. Sick and scared when he first went to foster, this guy slowly and surely became healthier and started to blossom into a more confident companion. He now LOVES head pets and scritches and seeks out attention from his foster parents, no longer running and hiding when he’s scared.. Papa Watkins is a champion napper and eater and will never say no to a pet or treat. He loves to chase balls around the apartment and he’s developed an adorable tendency to drool when he’s super content. His newest way of asking for attention is to lay down at your feet, placing a paw or his head directly on your foot just to say he’s there. This sweetheart needs a home where his new family can spoil him with love and attention. Papa Watkins had been living in a slightly managed outdoor colony for a couple of years, but was always too busy fighting or hanging with the lady cats to go into a trap, until one bitter cold night when he was scavenging through recycling and hungry enough to get rescued. Papa Watkins is FIV+ and will live a normal, healthy life when provided with quality care such as a balanced diet and yearly wellness exams (like any cat). As FIV+ is not transmittable between neutered/spayed cats under normal circumstances, we are happy for FIV+ cats to mingle with FIV- cats in their adoptive homes.",,2023-07-08 17:09:22+00:00
18435719,url,https://catcafebk.com/our-cats/?cat=18435719,,2023-07-08 17:09:22+00:00
18435719,cat_name,Paste & Undo,,2023-07-08 17:09:22+00:00
18435719,gender, Male,,2023-07-08 17:09:22+00:00
18435719,cafe_cat,True,,2023-07-08 17:09:22+00:00
18435719,kid_approved,True,,2023-07-08 17:09:22+00:00
18435719,dog_approved,True,,2023-07-08 17:09:22+00:00
18435719,companion_cat,False,,2023-07-08 17:09:22+00:00
18435719,bonded_pair,True,,2023-07-08 17:09:22+00:00
18435719,single_cat,False,,2023-07-08 17:09:22+00:00
18435719,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18435719,description,"Undo and Paste are a pair of lively and sweet brothers. These two initially shy boys have become quite snuggly and vocal as their appetites and demands continue to grow. They both very much enjoy surrounding themselves with toys and stalking and pouncing on each other through a kitty tunnel. These boys enjoy pets, scritches, and belly rubs. They have begun to socialize and love to follow around the resident cats. Undo and Paste enjoy snuggling and giving kisses to their foster parents, especially first thing in the morning - you can tell they are happy to see you. These heartbreakers are adorable and fun and so playful - a constant heart explosion.",,2023-07-08 17:09:22+00:00
17539613,description,"Petra and Paula are nearly identical 6 month old tuxedo sisters! They were rescued with a third sibling in the Sheepshead Bay area, where these three kittens were trying to survive in the back of a medical office, hiding under the porch. They are healthy, playful and moderately active. They both love to be around people and to play with each other and other cats. They are spayed, free from parasites, , vaccinated, tested negative for FIV/FeLV and microchipped. Petra and Paula must be adopted together. They are being fostered in Midwood and their rescuer can arrange either a video or in person meeting. *Courtesy Posting: This cat is being independently offered for adoption by a rescuer who is not a representative of BBAWC or Brooklyn Cat Cafe. The rescuer offering this cat is responsible for the content of this post and any medical records and vaccines. BBAWC and Brooklyn Cat Cafe cannot vouch for any information in this post. An adoption fee will be charged by the rescuer.",,2023-07-08 17:09:22+00:00
19014845,cafe_cat,False,,2023-07-08 17:09:22+00:00
19014845,kid_approved,False,,2023-07-08 17:09:22+00:00
19014845,dog_approved,False,,2023-07-08 17:09:22+00:00
19014845,companion_cat,True,,2023-07-08 17:09:22+00:00
19014845,bonded_pair,False,,2023-07-08 17:09:22+00:00
19014845,single_cat,True,,2023-07-08 17:09:22+00:00
18928047,url,https://catcafebk.com/our-cats/?cat=18928047,,2023-07-08 17:09:22+00:00
18928047,cat_name,Princey,,2023-07-08 17:09:22+00:00
18928047,gender, Male,,2023-07-08 17:09:22+00:00
18928047,cafe_cat,False,,2023-07-08 17:09:22+00:00
18928047,kid_approved,True,,2023-07-08 17:09:22+00:00
18928047,dog_approved,True,,2023-07-08 17:09:22+00:00
18928047,companion_cat,True,,2023-07-08 17:09:22+00:00
18928047,bonded_pair,False,,2023-07-08 17:09:22+00:00
18928047,single_cat,True,,2023-07-08 17:09:22+00:00
18928047,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
19061857,cafe_cat,False,,2023-07-08 17:09:22+00:00
19061857,kid_approved,False,,2023-07-08 17:09:22+00:00
19061857,dog_approved,False,,2023-07-08 17:09:22+00:00
19061857,companion_cat,True,,2023-07-08 17:09:22+00:00
19061857,bonded_pair,False,,2023-07-08 17:09:22+00:00
19061857,single_cat,True,,2023-07-08 17:09:22+00:00
18948885,url,https://catcafebk.com/our-cats/?cat=18948885,,2023-07-08 17:09:22+00:00
18948885,cat_name,Ray & Egon,,2023-07-08 17:09:22+00:00
18948885,cafe_cat,True,,2023-07-08 17:09:22+00:00
18948885,kid_approved,True,,2023-07-08 17:09:22+00:00
18948885,dog_approved,True,,2023-07-08 17:09:22+00:00
18948885,companion_cat,False,,2023-07-08 17:09:22+00:00
18948885,bonded_pair,True,,2023-07-08 17:09:22+00:00
18948885,single_cat,False,,2023-07-08 17:09:22+00:00
18948885,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18948885,description,"Ray and Egon are two adorable lap cats. Ray (tuxedo) loves sleeping on his foster lap and curling up next to his foster dad. His purr motor is always on. Egon (brown tabby) is a bit shyer, but loves to play. These two kittens love to run around, chase laser dots and keeping their fosters safe from the blanket monster.",,2023-07-08 17:09:22+00:00
19048801,cafe_cat,False,,2023-07-08 17:09:22+00:00
19048801,kid_approved,True,,2023-07-08 17:09:22+00:00
19048801,dog_approved,True,,2023-07-08 17:09:22+00:00
19048801,companion_cat,False,,2023-07-08 17:09:22+00:00
19048801,bonded_pair,True,,2023-07-08 17:09:22+00:00
19048801,single_cat,False,,2023-07-08 17:09:22+00:00
18986800,cafe_cat,False,,2023-07-08 17:09:22+00:00
18986800,kid_approved,False,,2023-07-08 17:09:22+00:00
18986800,dog_approved,False,,2023-07-08 17:09:22+00:00
18986800,companion_cat,True,,2023-07-08 17:09:22+00:00
18986800,bonded_pair,False,,2023-07-08 17:09:22+00:00
18986800,single_cat,True,,2023-07-08 17:09:22+00:00
18384155,url,https://catcafebk.com/our-cats/?cat=18384155,,2023-07-08 17:09:22+00:00
18384155,cat_name,Rock & Paper,,2023-07-08 17:09:22+00:00
18384155,gender, Male,,2023-07-08 17:09:22+00:00
18384155,cafe_cat,False,,2023-07-08 17:09:22+00:00
18384155,kid_approved,True,,2023-07-08 17:09:22+00:00
18384155,dog_approved,True,,2023-07-08 17:09:22+00:00
18384155,companion_cat,False,,2023-07-08 17:09:22+00:00
18384155,bonded_pair,True,,2023-07-08 17:09:22+00:00
18384155,single_cat,False,,2023-07-08 17:09:22+00:00
18384155,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18384155,description,"Rock and Paper are a couple of mild mannered siblings whose personalities perfectly complement each other.  They are both very social once they have adjusted to their environment and do not want to miss out on anything going on in the house. Are you working? Paper will supervise from your lap or next to your computer while Rock naps in a box nearby. Are you cooking? Both kitties will play around in the kitchen to keep you company. Are you watching TV? They will happily join you on the couch for snuggles. Rock is curious and courageous once he has adapted to his new environment and will snuggle with you for ages. If you start scratching him behind his ear he will actively push against your hand to show you he wants more. It takes a little longer to win Paper’s trust, but with some bribery (treats) Paper will also be a great snuggle buddy. They love to chase each other around, admire their reflections in the mirror and play with string toys. While they are not huge fans of strangers yet, they are very loving and loyal to people they know.",,2023-07-08 17:09:22+00:00
18924644,url,https://catcafebk.com/our-cats/?cat=18924644,,2023-07-08 17:09:22+00:00
18924644,cat_name,Rye & Swiss,,2023-07-08 17:09:22+00:00
18924644,cafe_cat,False,,2023-07-08 17:09:22+00:00
18924644,kid_approved,True,,2023-07-08 17:09:22+00:00
18924644,dog_approved,True,,2023-07-08 17:09:22+00:00
18924644,companion_cat,False,,2023-07-08 17:09:22+00:00
18924644,bonded_pair,True,,2023-07-08 17:09:22+00:00
18924644,single_cat,False,,2023-07-08 17:09:22+00:00
18924644,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
19004882,cafe_cat,False,,2023-07-08 17:09:22+00:00
19004882,kid_approved,False,,2023-07-08 17:09:22+00:00
19004882,dog_approved,True,,2023-07-08 17:09:22+00:00
19004882,companion_cat,False,,2023-07-08 17:09:22+00:00
19004882,bonded_pair,False,,2023-07-08 17:09:22+00:00
19004882,single_cat,False,,2023-07-08 17:09:22+00:00
18666840,description,"With dazzling golden eyes and a peaceful disposition, Scotty is a delightful companion with nothing but love to give. This guy loves a good nap and is happiest when he's getting head and chin pets. In between naps and pets, he likes to spend time on his scratch pad. Although he's not sure what to make of catnip, it sure does bring out his party side! If he isn't napping, exploring, by your side, or on his scratch pad, you might find him admiring his reflection in the mirror. Love this guy's confidence! At bedtime, he'll give you a quick goodnight cuddle before settling at your feet for the night. Scotty is super easy going, so if you don't want him in bed, he's likely to happily find another cozy spot. He is around five and would do best as an only cat. He may be ok with older children as long as they are gentle with him.",,2023-07-08 17:09:22+00:00
